Age_kyr,IBR_Full_dataset,IBR_20kyr_ensemble_mean,IBR_20kyr_empirical_lower_95,IBR_20kyr_empirical_upper_95,IBR_50kyr_ensemble_mean,IBR_50kyr_empirical_lower_95,IBR_50kyr_empirical_upper_95,IBR_100kyr_ensemble_mean,IBR_100kyr_empirical_lower_95,IBR_100kyr_empirical_upper_95
1550.0,0.00034593391130556837,0.0002860614281846071,0.0001661763621448579,0.0003928951632653048,0.00030370474999999984,8.339875000000003e-05,0.0005135987499999998,0.0003022879949494952,1.7937727272726916e-05,0.0005912443939393948
1560.0,0.0003463047133692054,0.0002864409666666667,0.00016610999999999983,0.00039270449999999964,0.0003020675361319966,8.489003759398424e-05,0.0005187867763157898,0.00030332356060606085,1.7937727272726916e-05,0.0005912443939393948
1570.0,0.0003435908417565066,0.0002815824715886354,0.00016517256122448997,0.0003849527410964388,0.0002947224649122806,8.391294172932212e-05,0.000506582550125313,0.0002969699713804715,9.587777777776728e-06,0.0005815179545454561
1580.0,0.0003569679587199031,0.00029548946666666686,0.00018277700000000026,0.00039857233333333346,0.00031121282080200487,9.318833020050229e-05,0.0005220516290726829,0.00030646942087542096,9.587777777776728e-06,0.0005852515151515146
1590.0,0.0003613091166829419,0.00029933242262238243,0.00018277700000000026,0.0004093153921568634,0.0003141583709273183,9.690559210526272e-05,0.0005220012218045124,0.0003116409696969697,2.59690909090905e-05,0.0005815179545454561
1600.0,0.0003601797860737608,0.0002982277666666667,0.0001856999999999999,0.00040343516666666685,0.0003127389999999999,9.698124999999954e-05,0.0005146287499999989,0.00031096450000000006,3.480249999999926e-05,0.0005763224999999996
1610.0,0.000355738225633766,0.00029334028915566215,0.0001795223945578229,0.00040343516666666685,0.00030791456453634086,7.467255639097769e-05,0.0005146287499999989,0.000305743898989899,3.480249999999926e-05,0.000565767500000001
1620.0,0.0003623609912637282,0.0002964856666666665,0.0001851865,0.0004027279999999995,0.00031064951294903934,9.259561716792055e-05,0.000524424107142858,0.0003088306313131314,4.35090909090897e-05,0.0005658900000000011
1630.0,0.0003578824254340831,0.00029276190140056015,0.000175276647058824,0.00040464524209683794,0.0003055891370091896,8.390173558897319e-05,0.0005187136904761915,0.0003012017643097642,3.040555555555498e-05,0.000575455833333333
1640.0,0.00033987827939849734,0.00028096286666666665,0.0001671110000000002,0.00039143116666666666,0.00029480747222222217,7.311002506265682e-05,0.0004974462500000002,0.00028796461279461283,2.0922222222223008e-05,0.0005712689393939385
1650.0,0.000313482166490219,0.0002623304334133653,0.00014968449999999955,0.00036849747138855587,0.00027556000000000005,4.3106249999999886e-05,0.0004904212500000006,0.0002728394107744109,9.99444444444424e-06,0.0005642199999999992
1660.0,0.00030676384670859667,0.00025910376666666657,0.00014727099999999957,0.0003646813333333331,0.00027494113805346694,2.7668750000000164e-05,0.0004904212500000006,0.00026805696464646473,9.640378787878914e-06,0.0005624587878787873
1670.0,0.00030956942021808943,0.0002604344362411631,0.0001555302352941188,0.00036400496158463323,0.0002756591810776941,4.687791666666756e-05,0.00047974064849624025,0.0002701193316498316,1.4081060606060258e-05,0.0005578887626262644
1680.0,0.0003176349837940786,0.00026467516666666655,0.00015547450000000113,0.00036451699999999964,0.00028025009168755193,4.687791666666756e-05,0.0004974665570175441,0.0002731113164983166,1.4081060606060258e-05,0.0005624487878787873
1690.0,0.00031148833859436696,0.0002596684868614112,0.0001504854987995204,0.00035947427971188357,0.0002760224507101085,4.687791666666756e-05,0.0004772382518797004,0.00026940860437710436,1.007027777777807e-05,0.0005624487878787873
1700.0,0.0003061664468091352,0.00025471576666666665,0.00014272799999999952,0.00035093599999999977,0.0002709377499999999,4.677875000000091e-05,0.0004886625000000001,0.00026345383333333336,2.158499999999943e-05,0.0005513199999999998
1710.0,0.00030615795979808925,0.0002572249697745765,0.00015507541176470525,0.0003576361644657868,0.0002707559880952379,4.671717105263247e-05,0.0004759084116541354,0.0002659304898989901,2.0736818181818987e-05,0.0005152450000000004
